2025-04-16 17:31:51.696,92000,81000,83000,56000,37000,1,1803000,1803000,1803000,1803000,2253000,2253000,2401000,2401000,0,0,0,0
2025-04-16 17:31:52.103,90000,81000,82000,56000,37000,1,1803000,1803000,1803000,1803000,2253000,2253000,2252000,2252000,0,0,0,0
2025-04-16 17:31:52.523,87000,81000,82000,56000,37000,1,1803000,1803000,1803000,1803000,2253000,2253000,2252000,2252000,0,0,0,0
2025-04-16 17:31:52.925,89000,82000,83000,56000,37000,1,1803000,1803000,1803000,1803000,2253000,2253000,2188000,2188000,0,0,0,0
2025-04-16 17:31:53.278,89000,82000,83000,56000,37000,1,1803000,1803000,1803000,1803000,2253000,2253000,2188000,2188000,0,0,0,0
2025-04-16 17:31:53.423,90000,82000,83000,56000,37000,1,1803000,1803000,1803000,1803000,2253000,2253000,2188000,2188000,0,0,0,0
2025-04-16 17:31:53.587,89000,82000,83000,56000,37000,1,1803000,1803000,1803000,1803000,2253000,2253000,2252000,2252000,0,0,0,0
2025-04-16 17:31:53.739,90000,82000,83000,56000,37000,1,1803000,1803000,1803000,1803000,2253000,2253000,2188000,2188000,0,0,0,0
2025-04-16 17:31:53.921,89000,82000,83000,56000,37000,1,1803000,1803000,1803000,1803000,2253000,2253000,2188000,2188000,0,0,0,0
2025-04-16 17:31:54.106,90000,81000,82000,56000,37000,1,1803000,1803000,1803000,1803000,2253000,2253000,2188000,2188000,0,0,0,0
2025-04-16 17:31:54.490,91000,82000,83000,56000,37000,1,1803000,1803000,1803000,1803000,2253000,2253000,2252000,2252000,0,0,0,0
2025-04-16 17:31:54.911,89000,82000,83000,56000,37000,1,1803000,1803000,1803000,1803000,2253000,2253000,2252000,2252000,0,0,0,0
2025-04-16 17:31:55.336,90000,82000,83000,56000,37000,1,1803000,1803000,1803000,1803000,2253000,2253000,2252000,2252000,0,0,0,0
2025-04-16 17:31:55.780,90000,82000,83000,57000,37000,1,1803000,1803000,1803000,1803000,2253000,2253000,2252000,2188000,0,0,0,0
2025-04-16 17:31:56.204,93000,82000,84000,57000,37000,1,1803000,1803000,1803000,1803000,2253000,2253000,2188000,2188000,0,0,0,0
2025-04-16 17:31:56.627,90000,82000,83000,57000,37000,1,1803000,1803000,1803000,1803000,2253000,2253000,2188000,2188000,0,0,0,0
2025-04-16 17:31:56.876,90000,81000,82000,57000,37000,1,1803000,1803000,1803000,1803000,2253000,2253000,2188000,2188000,0,0,0,0
2025-04-16 17:31:57.280,91000,82000,83000,57000,37000,1,1803000,1803000,1803000,1803000,2253000,2253000,2188000,2188000,0,0,0,0
2025-04-16 17:31:57.691,90000,82000,83000,57000,37000,1,1803000,1803000,1803000,1803000,2253000,2253000,2188000,2188000,0,0,0,0
2025-04-16 17:31:58.114,90000,82000,83000,57000,37000,1,1803000,1803000,1803000,1803000,2253000,2253000,2252000,2252000,0,0,0,0
2025-04-16 17:31:58.552,90000,82000,83000,57000,37000,1,1803000,1803000,1803000,1803000,2253000,2253000,2188000,2188000,0,0,0,0
2025-04-16 17:31:58.971,90000,82000,83000,57000,37000,1,1803000,1803000,1803000,1803000,2253000,2253000,2188000,2188000,0,0,0,0
2025-04-16 17:31:59.416,85000,82000,82000,57000,37000,1,1803000,1803000,1803000,1803000,2253000,2253000,2188000,2188000,0,0,0,0
2025-04-16 17:31:59.836,89000,82000,83000,57000,37000,1,1803000,1803000,1803000,1803000,2253000,2253000,2188000,2188000,0,0,0,0
2025-04-16 17:32:00.251,88000,83000,84000,57000,37000,1,1803000,1803000,1803000,1803000,2253000,2253000,2188000,2188000,0,0,0,0
2025-04-16 17:32:00.693,89000,82000,83000,57000,37000,1,1803000,1803000,1803000,1803000,2253000,2253000,2252000,2252000,0,0,0,0
2025-04-16 17:32:01.124,89000,83000,83000,57000,37000,1,1803000,1803000,1803000,1803000,2253000,2253000,2188000,2188000,0,0,0,0
2025-04-16 17:32:01.531,91000,83000,85000,58000,37000,1,1803000,1803000,1803000,1803000,2253000,2253000,2188000,2188000,0,0,0,0
2025-04-16 17:32:01.680,91000,83000,85000,57000,37000,1,1803000,1803000,1803000,1803000,2253000,2253000,2188000,2188000,0,0,0,0
2025-04-16 17:32:01.915,90000,82000,83000,57000,37000,1,1803000,1803000,1803000,1803000,2253000,2253000,2188000,2188000,0,0,0,0
2025-04-16 17:32:02.322,90000,83000,84000,58000,37000,1,1803000,1803000,1803000,1803000,2253000,2253000,2188000,2188000,0,0,0,0
2025-04-16 17:32:02.756,88000,83000,84000,58000,37000,1,1803000,1803000,1803000,1803000,2253000,2253000,2188000,2188000,0,0,0,0
2025-04-16 17:32:03.195,90000,83000,84000,58000,37000,1,1803000,1803000,1803000,1803000,2253000,2253000,2188000,2188000,0,0,0,0
2025-04-16 17:32:03.612,89000,83000,84000,57000,37000,1,1803000,1803000,1803000,1803000,2253000,2253000,2188000,2188000,0,0,0,0
2025-04-16 17:32:04.061,90000,83000,84000,58000,37000,1,1803000,1803000,1803000,1803000,2253000,2253000,2188000,2188000,0,0,0,0
2025-04-16 17:32:04.380,89000,82000,83000,58000,37000,1,1803000,1803000,1803000,1803000,2253000,2253000,2188000,2048000,0,0,0,0
2025-04-16 17:32:04.531,91000,82000,83000,58000,37000,1,1803000,1803000,1803000,1803000,2253000,2253000,2188000,2048000,0,0,0,0
2025-04-16 17:32:04.687,89000,81000,83000,58000,37000,1,1803000,1803000,1803000,1803000,2253000,2253000,2188000,2188000,0,0,0,0
2025-04-16 17:32:04.856,90000,82000,83000,58000,37000,1,1803000,1803000,1803000,1803000,2253000,2253000,2048000,2048000,0,0,0,0
2025-04-16 17:32:04.999,89000,82000,83000,58000,37000,1,1803000,1803000,1803000,1803000,2253000,2253000,2048000,2048000,0,0,0,0
2025-04-16 17:32:05.160,89000,82000,83000,58000,37000,1,1803000,1803000,1803000,1803000,2253000,2253000,2188000,2188000,0,0,0,0
2025-04-16 17:32:05.311,90000,82000,83000,58000,37000,1,1803000,1803000,1803000,1803000,2253000,2253000,2188000,2188000,0,0,0,0
2025-04-16 17:32:05.465,90000,82000,83000,58000,37000,1,1803000,1803000,1803000,1803000,2253000,2253000,2048000,2048000,0,0,0,0
2025-04-16 17:32:05.628,89000,82000,83000,58000,37000,1,1803000,1803000,1803000,1803000,2253000,2253000,2048000,2188000,0,0,0,0
2025-04-16 17:32:05.941,87000,82000,84000,58000,37000,1,1803000,1803000,1803000,1803000,2253000,2253000,2188000,2188000,0,0,0,0
2025-04-16 17:32:06.355,91000,83000,84000,58000,37000,1,1803000,1803000,1803000,1803000,2253000,2253000,2188000,2048000,0,0,0,0
2025-04-16 17:32:06.804,89000,83000,84000,58000,37000,1,1803000,1803000,1803000,1803000,2253000,2253000,2048000,2048000,0,0,0,0
2025-04-16 17:32:07.240,91000,83000,83000,58000,37000,1,1803000,1803000,1803000,1803000,2253000,2253000,2188000,2188000,0,0,0,0
2025-04-16 17:32:07.697,91000,83000,84000,58000,37000,1,1803000,1803000,1803000,1803000,2253000,2253000,2048000,2188000,0,0,0,0
2025-04-16 17:32:08.148,91000,83000,84000,58000,37000,1,1803000,1803000,1803000,1803000,2253000,2253000,2188000,2188000,0,0,0,0
2025-04-16 17:32:08.571,91000,83000,85000,58000,37000,1,1803000,1803000,1803000,1803000,2253000,2253000,2188000,2048000,0,0,0,0
2025-04-16 17:32:08.983,90000,83000,84000,58000,37000,1,1803000,1803000,1803000,1803000,2253000,2253000,2048000,2048000,0,0,0,0
2025-04-16 17:32:09.408,90000,83000,85000,58000,37000,1,1803000,1803000,1803000,1803000,2253000,2253000,2188000,2188000,0,0,0,0
2025-04-16 17:32:09.812,89000,83000,85000,58000,37000,1,1803000,1803000,1803000,1803000,2253000,2253000,2188000,2188000,0,0,0,0
2025-04-16 17:32:10.234,91000,84000,85000,59000,37000,1,1803000,1803000,1803000,1803000,2253000,2253000,2048000,2048000,0,0,0,0
2025-04-16 17:32:10.460,90000,84000,85000,58000,37000,1,1803000,1803000,1803000,1803000,2253000,2253000,2188000,2048000,0,0,0,0
2025-04-16 17:32:10.847,91000,84000,85000,58000,37000,1,1803000,1803000,1803000,1803000,2253000,2253000,2188000,2048000,0,0,0,0
2025-04-16 17:32:11.089,91000,84000,85000,59000,37000,1,1803000,1803000,1803000,1803000,2253000,2253000,2048000,2048000,0,0,0,0
2025-04-16 17:32:11.235,91000,85000,85000,58000,37000,1,1803000,1803000,1803000,1803000,2253000,2253000,2188000,2188000,0,0,0,0
2025-04-16 17:32:11.376,90000,84000,85000,59000,37000,1,1803000,1803000,1803000,1803000,2253000,2253000,2048000,2048000,0,0,0,0
2025-04-16 17:32:11.521,91000,84000,85000,59000,37000,1,1803000,1803000,1803000,1803000,2253000,2253000,2048000,2048000,0,0,0,0
2025-04-16 17:32:11.672,91000,84000,85000,59000,37000,1,1803000,1803000,1803000,1803000,2253000,2253000,2048000,2048000,0,0,0,0
2025-04-16 17:32:11.819,90000,84000,85000,59000,37000,1,1803000,1803000,1803000,1803000,2253000,2253000,2048000,2048000,0,0,0,0
2025-04-16 17:32:11.972,90000,84000,85000,59000,37000,1,1803000,1803000,1803000,1803000,2253000,2253000,2048000,2048000,0,0,0,0
2025-04-16 17:32:12.120,91000,84000,85000,58000,37000,1,1803000,1803000,1803000,1803000,2253000,2253000,2048000,2048000,0,0,0,0
2025-04-16 17:32:12.276,91000,85000,86000,58000,37000,1,1803000,1803000,1803000,1803000,2253000,2253000,2048000,2048000,0,0,0,0
2025-04-16 17:32:12.448,91000,85000,85000,59000,37000,1,1803000,1803000,1803000,1803000,2253000,2253000,2048000,2048000,0,0,0,0
2025-04-16 17:32:12.608,89000,84000,85000,59000,37000,1,1803000,1803000,1803000,1803000,2253000,2253000,2188000,2188000,0,0,0,0
2025-04-16 17:32:12.753,89000,84000,85000,59000,37000,1,1803000,1803000,1803000,1803000,2253000,2253000,2188000,2188000,0,0,0,0
2025-04-16 17:32:12.917,89000,84000,85000,59000,37000,1,1803000,1803000,1803000,1803000,2253000,2253000,2188000,2188000,0,0,0,0
2025-04-16 17:32:13.064,89000,85000,85000,58000,37000,1,1803000,1803000,1803000,1803000,2253000,2253000,2188000,2188000,0,0,0,0
2025-04-16 17:32:13.221,89000,84000,85000,59000,37000,1,1803000,1803000,1803000,1803000,2253000,2253000,2188000,2188000,0,0,0,0
2025-04-16 17:32:13.379,89000,85000,85000,59000,37000,1,1803000,1803000,1803000,1803000,2253000,2253000,2188000,2188000,0,0,0,0
2025-04-16 17:32:13.528,90000,85000,85000,59000,37000,1,1803000,1803000,1803000,1803000,2253000,2253000,2188000,2188000,0,0,0,0
2025-04-16 17:32:13.684,89000,84000,85000,59000,37000,1,1803000,1803000,1803000,1803000,2253000,2253000,2048000,2048000,0,0,0,0
2025-04-16 17:32:13.836,90000,84000,85000,59000,37000,1,1803000,1803000,1803000,1803000,2253000,2253000,2188000,2188000,0,0,0,0
2025-04-16 17:32:13.983,89000,85000,85000,59000,37000,1,1803000,1803000,1803000,1803000,2253000,2253000,2188000,2188000,0,0,0,0
2025-04-16 17:32:14.142,89000,85000,85000,59000,37000,1,1803000,1803000,1803000,1803000,2253000,2253000,2048000,2048000,0,0,0,0
2025-04-16 17:32:14.291,90000,85000,85000,59000,37000,1,1803000,1803000,1803000,1803000,2253000,2253000,2048000,2048000,0,0,0,0
2025-04-16 17:32:14.441,90000,84000,85000,59000,37000,1,1803000,1803000,1803000,1803000,2253000,2253000,2188000,2048000,0,0,0,0
2025-04-16 17:32:14.600,90000,85000,85000,60000,37000,1,1803000,1803000,1803000,1803000,2253000,2253000,2048000,2048000,0,0,0,0
2025-04-16 17:32:14.743,91000,85000,86000,60000,37000,1,1803000,1803000,1803000,1803000,2253000,2253000,2048000,2048000,0,0,0,0
2025-04-16 17:32:14.896,89000,84000,85000,59000,37000,1,1803000,1803000,1803000,1803000,2253000,2253000,2048000,2188000,0,0,0,0
