2025-04-16 15:18:36.934,89000,86000,86000,62000,37000,7,1803000,1803000,1803000,1803000,2253000,2253000,2048000,2048000,-5677563
2025-04-16 15:18:37.067,91000,85000,87000,63000,37000,7,1803000,1803000,1803000,1803000,2253000,2253000,1826000,1826000,-5677563
2025-04-16 15:18:37.190,91000,86000,87000,62000,37000,7,1803000,1803000,1803000,1803000,2253000,2253000,1826000,1826000,-5677563
2025-04-16 15:18:37.315,91000,86000,87000,62000,37000,7,1803000,1803000,1803000,1803000,2253000,2253000,1826000,1826000,-5692929
2025-04-16 15:18:37.445,91000,85000,87000,63000,37000,7,1803000,1803000,1803000,1803000,2253000,2253000,1826000,1826000,-5692929
2025-04-16 15:18:37.589,89000,85000,86000,62000,37000,7,1803000,1803000,1803000,1803000,2253000,2253000,2048000,1826000,-5845438
2025-04-16 15:18:37.727,90000,85000,87000,62000,37000,7,1803000,1803000,1803000,1803000,2253000,2253000,1826000,1826000,-5845438
2025-04-16 15:18:37.848,91000,86000,87000,63000,37000,7,1803000,1803000,1803000,1803000,2253000,2253000,2048000,2048000,-5845438
2025-04-16 15:18:38.020,90000,85000,86000,62000,37000,7,1803000,1803000,1803000,1803000,2253000,2253000,1826000,1826000,-5687054
2025-04-16 15:18:38.137,91000,86000,87000,63000,37000,7,1803000,1803000,1803000,1803000,2253000,2253000,2048000,2048000,-5687054
2025-04-16 15:18:38.264,89000,85000,86000,62000,37000,7,1803000,1803000,1803000,1803000,2253000,2253000,1745000,1745000,-5687054
2025-04-16 15:18:38.385,89000,86000,86000,62000,37000,7,1803000,1803000,1803000,1803000,2253000,2253000,2048000,2048000,-5238124
2025-04-16 15:18:38.520,90000,85000,86000,63000,37000,7,1803000,1803000,1803000,1803000,2253000,2253000,1745000,1745000,-5238124
2025-04-16 15:18:38.651,89000,86000,86000,62000,37000,7,1803000,1803000,1803000,1803000,2253000,2253000,2048000,1745000,-5229278
2025-04-16 15:18:38.774,88000,85000,86000,62000,37000,7,1803000,1803000,1803000,1803000,2253000,2253000,2048000,2048000,-5821566
2025-04-16 15:18:38.907,91000,85000,86000,62000,37000,7,1803000,1803000,1803000,1803000,2253000,2253000,2048000,2048000,-5821566
